QC,Received,Location,Source,m.Body,v.Sperm,l.Sperm,t.Sperm,w.Head,w.Thorax,d.Spermatheca,f.Spermatheca,pheno_id,date,year,loc.fix,gc_id,loc.year
QC 2189,2021-02-24T14:37:08Z,HI,NA,174.4,0.831,4400000,5226666.67,3.65083799,5.00558659,1.17311561,NA,QC2189,2021-02-24,2021,HI,QC2189,HI2021
QC 2192,2021-02-24T14:43:22Z,HI,NA,182.4,0.73666667,4566666.67,6196666.67,3.74444444,4.78888889,1.14988849,NA,QC2192,2021-02-24,2021,HI,QC2192,HI2021
QC 2193,2021-02-24T14:45:52Z,HI,NA,151.6,0.163,15233.3333,31166.6667,3.71944444,5.00555556,1.1897712,NA,QC2193,2021-02-24,2021,HI,NA,HI2021
QC 2195,2021-02-24T14:51:44Z,HI,NA,158.3,0.83433333,6100000,7283333.33,3.73333333,4.75833333,1.09011784,NA,QC2195,2021-02-24,2021,HI,QC2195,HI2021
QC 2196,2021-02-24T14:54:07Z,HI,NA,151.7,0.83866667,4226666.67,5070000,3.56944444,4.625,1.0665208,NA,QC2196,2021-02-24,2021,HI,NA,HI2021
QC 2201,2021-02-24T15:22:37Z,HI,NA,165.3,0.904,6510000,7140000,3.71944444,4.85555556,1.24989339,NA,QC2201,2021-02-24,2021,HI,QC2201,HI2021
QC 2202,2021-02-24T15:25:44Z,HI,NA,181.1,0.83566667,2986666.67,3573333.33,3.68055556,4.93055556,1.10134334,NA,QC2202,2021-02-24,2021,HI,QC2202,HI2021
QC 2211,2021-02-24T15:57:32Z,GA,NA,205.7,0.894,8096666.67,8996666.67,3.78116343,5.07202216,1.40432843,NA,QC2211,2021-02-24,2021,GA,QC2211,GA2021
QC 2224,2021-04-21T11:59:48Z,HI,NA,147.4,0.88166667,4216666.67,4783333.33,3.97457627,4.84463277,1.14803537,NA,QC2224,2021-04-21,2021,HI,QC2224,HI2021
QC 2225,2021-04-21T12:01:56Z,HI,NA,186.5,0.896,7753333.33,8663333.33,3.81355932,5.05649718,1.27522781,NA,QC2225,2021-04-21,2021,HI,QC2225,HI2021
QC 2228,2021-04-21T12:08:38Z,HI,NA,166.6,0.88366667,6496666.67,7346666.67,3.86440678,2.0960452,1.17796567,NA,QC2228,2021-04-21,2021,HI,QC2228,HI2021
QC 2229,2021-04-21T12:10:45Z,HI,NA,164.2,0.86566667,4010000,4650000,3.81638418,4.94350282,1.23295329,NA,QC2229,2021-04-21,2021,HI,QC2229,HI2021
QC 2231,2021-04-21T12:15:13Z,HI,NA,192,0.80525,6367500,7575000,3.87570621,5.02824859,1.30483745,NA,QC2231,2021-04-21,2021,HI,QC2231,HI2021
QC 2270,2021-05-13T21:23:35Z,MN,NA,165.6,0.839,2843333.33,3383333.33,3.87570621,5.05084746,1.2483657,NA,QC2270,2021-05-13,2021,MN,QC2270,MN2021
QC 2272,2021-05-13T21:28:00Z,MN,NA,175.1,0.89966667,6006666.67,6710000,3.9039548,5.01694915,1.31640763,NA,QC2272,2021-05-13,2021,MN,QC2272,MN2021
QC 2274,2021-05-13T21:31:50Z,MN,NA,156.8,0.92533333,5030000,5446666.67,3.9039548,5.00847458,1.26551845,NA,QC2274,2021-05-13,2021,MN,QC2274,MN2021
QC 2275,2021-05-13T21:34:19Z,MN,NA,161.5,0.85633333,5543333.33,6486666.67,4.01412429,5.08757062,1.25416336,NA,QC2275,2021-05-13,2021,MN,QC2275,MN2021
QC 2276,2021-05-13T21:36:04Z,MN,NA,149.5,0.964,6186666.67,6426666.67,3.72033898,1.93502825,1.28145506,NA,QC2276,2021-05-13,2021,MN,QC2276,MN2021
QC 2277,2021-05-13T21:38:59Z,MN,NA,166.8,0.902,4166666.67,4583333.33,3.79096045,4.92372881,1.23153509,NA,QC2277,2021-05-13,2021,MN,QC2277,MN2021
QC 2278,2021-05-13T21:40:52Z,MN,NA,131.3,0.82166667,4970000,6013333.33,3.73163842,4.80508475,1.17516777,NA,QC2278,2021-05-13,2021,MN,QC2278,MN2021
QC 2279,2021-05-13T21:42:51Z,MN,NA,149.7,0.77333333,2510000,3250000,3.54647887,4.85915493,1.1887373,NA,QC2279,2021-05-13,2021,MN,QC2279,MN2021
QC 2281,2021-05-13T21:47:01Z,MN,NA,155.4,0.89466667,2913333.33,3200000,3.63380282,4.70140845,1.19358882,NA,QC2281,2021-05-13,2021,MN,QC2281,MN2021
QC 2309,2021-06-16T15:32:13Z,HI,NA,181.1,0.791,4473333.33,5653333.33,3.76553672,5.00847458,1.25400132,NA,QC2309,2021-06-16,2021,HI,QC2309,HI2021
QC 2310,2021-06-16T15:34:18Z,HI,NA,189.8,0.76766667,5443333.33,7090000,3.91242938,4.93502825,NA,NA,QC2310,2021-06-16,2021,HI,QC2310,HI2021
QC 2311,2021-06-16T15:36:31Z,HI,NA,196.9,0.82666667,8306666.67,10113333.3,3.9180791,5.07062147,1.25536986,NA,QC2311,2021-06-16,2021,HI,QC2311,HI2021
QC 2312,2021-06-16T15:39:39Z,HI,NA,201,0.70533333,2216666.67,3110000,3.80508475,5.10169492,1.27607208,NA,QC2312,2021-06-16,2021,HI,QC2312,HI2021
QC 2314,2021-06-16T15:44:39Z,HI,NA,207.5,0.838,7423333.33,8900000,3.78813559,5.1440678,1.2595956,NA,QC2314,2021-06-16,2021,HI,QC2314,HI2021
QC 2315,2021-06-16T15:46:55Z,HI,NA,200.3,0.80933333,5923333.33,7356666.67,3.8220339,5.03954802,1.2146553,NA,QC2315,2021-06-16,2021,HI,QC2315,HI2021
QC 2319,2021-06-16T15:56:11Z,HI,NA,177.6,0.81033333,8073333.33,9936666.67,3.70056497,4.90112994,1.26551845,NA,QC2319,2021-06-16,2021,HI,QC2319,HI2021
QC 2322,2021-06-16T16:02:26Z,HI,NA,193.4,0.72133333,2940000,4090000,3.74011299,4.85875706,1.32776605,NA,QC2322,2021-06-16,2021,HI,QC2322,HI2021
QC 2325,2021-06-16T16:09:58Z,HI,NA,193.2,0.71366667,5820000,8150000,3.86158192,4.93785311,1.2143876,NA,QC2325,2021-06-16,2021,HI,QC2325,HI2021
QC 2327,2021-06-16T16:14:18Z,HI,NA,194,0.639,1816666.67,2723333.33,3.78813559,4.92655367,1.25383927,NA,QC2327,2021-06-16,2021,HI,QC2327,HI2021
QC 2329,2021-06-16T16:18:15Z,HI,NA,185.1,0.82366667,7923333.33,9603333.33,3.85310734,5.07062147,1.21739583,NA,QC2329,2021-06-16,2021,HI,NA,HI2021
QC 2332,2021-06-16T16:25:27Z,HI,NA,198.2,0.77566667,4906666.67,6313333.33,3.84463277,5.12146893,1.26977443,NA,QC2332,2021-06-16,2021,HI,QC2332,HI2021
QC 2333,2021-06-16T16:27:43Z,HI,NA,183.1,0.848,3906666.67,4576666.67,3.78531073,4.98305085,1.24296203,NA,QC2333,2021-06-16,2021,HI,QC2333,HI2021
QC 2334,2021-06-16T16:29:50Z,HI,NA,196.7,0.65933333,3686666.67,5523333.33,3.77118644,5.05367232,1.14633489,NA,QC2334,2021-06-16,2021,HI,QC2334,HI2021
QC 2337,2021-06-16T16:36:06Z,HI,NA,164.7,0.86333333,6286666.67,7333333.33,3.75706215,4.75988701,1.2253651,NA,QC2337,2021-06-16,2021,HI,QC2337,HI2021
QC 2345,2021-07-14T15:37:41Z,GA,NA,221.6,0.90033333,8836666.67,9753333.33,3.9180791,5.12146893,1.29226775,NA,QC2345,2021-07-14,2021,GA,QC2345,GA2021
QC 2351,2021-07-14T15:49:38Z,GA,NA,241.6,0.86033333,8323333.33,9613333.33,3.89265537,5.0819209,1.32033802,NA,QC2351,2021-07-14,2021,GA,QC2351,GA2021
QC 2356,2021-07-14T16:02:09Z,GA,NA,232.6,0.74133333,7343333.33,9910000,4.08474576,5.3220339,1.33329468,NA,QC2356,2021-07-14,2021,GA,QC2356,GA2021
QC 2358,2021-07-14T16:06:43Z,GA,NA,254.7,0.78066667,5576666.67,6936666.67,4.15254237,5.35875706,1.32629603,NA,QC2358,2021-07-14,2021,GA,QC2358,GA2021
QC 2362,2021-07-14T16:15:13Z,GA,NA,238,0.782,7146666.67,9133333.33,4.11864407,5.20903955,1.33867905,NA,QC2362,2021-07-14,2021,GA,QC2362,GA2021
QC 2363,2021-07-14T16:17:03Z,GA,NA,214.4,0.748,7333333.33,9790000,4.10169492,5.21468927,1.28389872,NA,QC2363,2021-07-14,2021,GA,QC2363,GA2021
QC 2364,2021-07-14T16:19:40Z,GA,NA,212.6,0.64166667,4096666.67,5990000,4.08474576,5.11864407,1.30338444,NA,QC2364,2021-07-14,2021,GA,QC2364,GA2021
QC 2365,2021-07-14T16:21:44Z,GA,NA,205.4,0.791,6960000,8776666.67,3.98587571,5.01129944,1.29233065,NA,QC2365,2021-07-14,2021,GA,QC2365,GA2021
QC 2366,2021-07-14T16:24:16Z,GA,NA,247.2,0.898,7873333.33,8770000,4.08474576,5.21751412,1.35595942,NA,QC2366,2021-07-14,2021,GA,QC2366,GA2021
QC 2367,2021-07-14T16:25:58Z,GA,NA,234,0.903,5373333.33,5970000,4.08474576,5.18361582,1.30090318,NA,QC2367,2021-07-14,2021,GA,QC2367,GA2021
QC 2422,2021-10-22T11:07:22Z,GA,NA,241.1,0.912,5736666.67,6200000,4.03351955,5.06703911,1.32666042,NA,QC2422,2021-10-22,2021,GA,QC2422,GA2021
QC 2425,2021-10-22T11:14:27Z,GA,NA,237.3,0.93633333,8726666.67,9326666.67,3.87709497,4.89944134,1.22906206,NA,QC2425,2021-10-22,2021,GA,QC2425,GA2021
QC 2426,2021-10-22T11:16:27Z,GA,NA,235.9,0.91033333,5616666.67,6183333.33,3.93575419,4.8547486,1.21214931,NA,QC2426,2021-10-22,2021,GA,QC2426,GA2021
QC 2429,2022-02-02T17:18:01Z,WA,NA,168.5,0.894,5086666.67,5690000,3.88920455,5.08522727,1.16760377,NA,QC2429,2022-02-02,2022,WA,QC2429,WA2022
QC 2433,2022-02-02T17:28:28Z,WA,NA,169.3,0.89766667,3496666.67,3886666.67,3.85795455,4.81818182,1.15231321,NA,QC2433,2022-02-02,2022,WA,QC2433,WA2022
QC 2436,2022-02-02T17:35:28Z,WA,NA,184,0.92633333,2983333.33,3220000,3.85795455,4.84090909,1.21012997,NA,QC2436,2022-02-02,2022,WA,QC2436,WA2022
QC 2441,2022-02-02T17:46:35Z,WA,NA,159.3,0.89033333,2813333.33,3143333.33,3.84375,4.99147727,1.16455466,NA,QC2441,2022-02-02,2022,WA,QC2441,WA2022
QC 2451,2022-02-02T18:10:17Z,WA,NA,161.2,0.726,3060000,4193333.33,3.78977273,4.93181818,1.23257753,NA,QC2451,2022-02-02,2022,WA,QC2451,WA2022
QC 2473,2022-02-25T13:37:32Z,HI,NA,183.7,0.858,4193333.33,4886666.67,3.89204545,5.19318182,1.25708646,NA,QC2473,2022-02-25,2022,HI,QC2473,HI2022
QC 2475,2022-02-25T13:41:49Z,HI,NA,181.3,0.138,241100,1540666.67,3.89111748,5.14613181,1.20336788,NA,QC2475,2022-02-25,2022,HI,QC2475,HI2022
QC 2477,2022-02-25T13:46:34Z,HI,NA,201.1,0.84366667,2483333.33,2933333.33,5.04584527,3.94842407,1.28928831,NA,QC2477,2022-02-25,2022,HI,QC2477,HI2022
QC 2478,2022-02-25T13:48:36Z,HI,NA,185.9,0.87233333,1676666.67,1943333.33,3.86819484,4.98280802,1.3022365,NA,QC2478,2022-02-25,2022,HI,QC2478,HI2022
QC 2479,2022-02-25T13:50:50Z,HI,NA,198,0.81833333,3793333.33,4596666.67,4.0286533,5.34097421,1.31939023,NA,QC2479,2022-02-25,2022,HI,QC2479,HI2022
QC 2480,2022-02-25T13:52:55Z,HI,NA,178.6,0.82033333,1916666.67,2320000,3.85959885,5.05730659,1.22044231,NA,QC2480,2022-02-25,2022,HI,QC2480,HI2022
QC 2482,2022-02-25T13:57:20Z,HI,NA,169.6,0.83866667,3020000,3513333.33,3.89684814,5.03724928,1.10035935,NA,QC2482,2022-02-25,2022,HI,QC2482,HI2022
QC 2486,2022-02-25T14:08:08Z,HI,NA,196,0.80166667,1310000,1650000,3.87679083,5.14040115,1.24182664,NA,QC2486,2022-02-25,2022,HI,QC2486,HI2022
QC 2487,2022-02-25T14:10:29Z,HI,NA,199.9,0.83066667,4220000,4953333.33,3.81948424,5.03438395,1.17712996,NA,QC2487,2022-02-25,2022,HI,QC2487,HI2022
QC 2490,2022-02-25T14:17:20Z,HI,NA,192.8,0.85066667,3640000,4233333.33,4.03438395,5.3008596,1.19472385,NA,QC2490,2022-02-25,2022,HI,QC2490,HI2022
QC 2495,2022-03-16T12:22:12Z,GA,NA,214.1,0.81166667,5606666.67,6906666.67,3.93465909,5.07386364,1.18473238,NA,QC2495,2022-03-16,2022,GA,QC2495,GA2022
QC 2521,2022-04-12T19:14:06Z,SCA,NA,231.5,0.82333333,2503333.33,3023333.33,3.92613636,5.10511364,1.3338241,NA,QC2521,2022-04-12,2022,CA,QC2521,CA2022
QC 2522,2022-04-12T19:16:11Z,SCA,NA,242.7,0.88166667,3446666.67,3896666.67,3.87784091,5.11647727,1.22279273,NA,QC2522,2022-04-12,2022,CA,QC2522,CA2022
QC 2524,2022-04-12T19:19:52Z,SCA,NA,223.8,0.869,4896666.67,5553333.33,3.94886364,5.02840909,1.21446146,NA,QC2524,2022-04-12,2022,CA,QC2524,CA2022
QC 2525,2022-04-12T19:21:33Z,SCA,NA,238.8,0.783,5800000,7400000,3.76420455,4.96022727,1.30794903,NA,QC2525,2022-04-12,2022,CA,QC2525,CA2022
QC 2526,2022-04-12T19:23:34Z,SCA,NA,249.6,0.86733333,3550000,4073333.33,4.07670455,5.08806818,1.35935032,NA,QC2526,2022-04-12,2022,CA,QC2526,CA2022
QC 2529,2022-04-12T19:29:00Z,SCA,NA,268.9,0.86066667,3420000,3943333.33,3.89772727,5.14488636,1.25716003,NA,QC2529,2022-04-12,2022,CA,QC2529,CA2022
QC 2532,2022-04-12T19:35:33Z,SCA,NA,230.2,0.90333333,4096666.67,4546666.67,3.84659091,4.90625,1.31682826,NA,QC2532,2022-04-12,2022,CA,QC2532,CA2022
QC 2534,2022-04-12T19:39:35Z,SCA,NA,250,0.829,3906666.67,4596666.67,3.98295455,5.15909091,1.31682826,NA,QC2534,2022-04-12,2022,CA,QC2534,CA2022
QC 2535,2022-04-12T19:41:19Z,SCA,NA,233,0.874,3193333.33,3633333.33,3.82670455,5,1.18833084,NA,QC2535,2022-04-12,2022,CA,QC2535,CA2022
QC 2536,2022-04-12T19:43:16Z,SCA,NA,247.5,0.915,5426666.67,5940000,3.91193182,5.12215909,1.2442772,NA,QC2536,2022-04-12,2022,CA,QC2536,CA2022
QC 2537,2022-04-12T19:45:01Z,SCA,NA,216.3,0.763,2576666.67,3356666.67,3.84375,5.02272727,1.21876069,NA,QC2537,2022-04-12,2022,CA,QC2537,CA2022
QC 2539,2022-04-12T19:49:08Z,SCA,NA,208.5,0.875,2876666.67,3236666.67,3.87784091,4.82670455,1.1816666,NA,QC2539,2022-04-12,2022,CA,QC2539,CA2022
QC 2541,2022-04-12T19:52:58Z,SCA,NA,233.2,0.753,3810000,4990000,3.86647727,5.01704545,1.24867129,NA,QC2541,2022-04-12,2022,CA,QC2541,CA2022
QC 2545,2022-04-20T15:26:17Z,HI,NA,217.9,0.894,8886666.67,9846666.67,3.71468144,5.01939058,1.20508357,NA,QC2545,2022-04-20,2022,HI,QC2545,HI2022
QC 2549,2022-04-20T15:34:10Z,HI,NA,205,0.925,4273333.33,4596666.67,3.62603878,4.8033241,1.21754098,NA,QC2549,2022-04-20,2022,HI,QC2549,HI2022
QC 2555,2022-04-20T15:46:19Z,HI,NA,187.9,0.58866667,2245000,3603333.33,3.73130194,4.80055402,1.13438514,NA,QC2555,2022-04-20,2022,HI,QC2555,HI2022
QC 2556,2022-04-20T15:48:37Z,HI,NA,209.9,0.85833333,6263333.33,7253333.33,3.76177285,4.88642659,1.04721816,NA,QC2556,2022-04-20,2022,HI,QC2556,HI2022
QC 2559,2022-04-20T15:55:10Z,HI,NA,190.6,0.48033333,2170000,4520000,3.7534626,4.84210526,1.2007912,NA,QC2559,2022-04-20,2022,HI,QC2559,HI2022
QC 2565,2022-04-20T16:07:43Z,HI,NA,NA,0.83966667,4790000,5600000,3.77562327,4.95567867,1.10926829,NA,QC2565,2022-04-20,2022,HI,QC2565,HI2022
QC 2569,2022-04-20T16:16:01Z,HI,NA,227,0.88733333,5900000,6630000,3.79224377,5.01385042,1.10395336,NA,QC2569,2022-04-20,2022,HI,QC2569,HI2022
QC 2570,2022-04-20T16:18:05Z,HI,NA,200.4,0.85966667,4036666.67,4680000,3.70637119,4.98614958,1.15915166,NA,QC2570,2022-04-20,2022,HI,QC2570,HI2022
QC 2574,2022-04-27T16:45:27Z,SCA,NA,227.5,0.70133333,1160000,1660000,3.97229917,5.00277008,1.27512637,NA,QC2574,2022-04-27,2022,CA,QC2574,CA2022
QC 2577,2022-04-27T16:51:36Z,SCA,NA,250.7,0.638,627666.667,912333.333,3.90858726,5.09972299,1.30467352,NA,QC2577,2022-04-27,2022,CA,QC2577,CA2022
QC 2580,2022-04-27T16:58:54Z,SCA,NA,258.9,0.72933333,2143333.33,2883333.33,3.91966759,5.2132964,1.32966657,NA,QC2580,2022-04-27,2022,CA,QC2580,CA2022
QC 2581,2022-04-27T17:00:53Z,SCA,NA,218.6,0.74133333,2146666.67,2830000,3.81717452,5.15235457,1.32820725,NA,QC2581,2022-04-27,2022,CA,QC2581,CA2022
QC 2582,2022-04-27T17:03:51Z,SCA,NA,198.6,0.898,1810000,2010000,3.77839335,4.89473684,1.18851172,NA,QC2582,2022-04-27,2022,CA,QC2582,CA2022
QC 2588,2022-04-27T17:18:16Z,SCA,NA,235.1,0.82433333,4610000,5613333.33,3.92520776,5.01939058,1.3254607,NA,QC2588,2022-04-27,2022,CA,QC2588,CA2022
QC 2589,2022-04-27T17:20:27Z,SCA,NA,210.8,0.71366667,2200000,3010000,3.966759,5.10526316,1.31297431,NA,QC2589,2022-04-27,2022,CA,QC2589,CA2022
QC 2590,2022-04-27T17:22:37Z,SCA,NA,220.4,0.63033333,3413333.33,5350000,3.94736842,5.03878116,1.29306339,NA,QC2590,2022-04-27,2022,CA,QC2590,CA2022
QC 2594,2022-04-27T17:30:46Z,SCA,NA,221.5,0.45166667,1013333.33,2206666.67,4.11634349,5.17451524,1.27836329,NA,QC2594,2022-04-27,2022,CA,QC2594,CA2022
QC 2598,2022-04-27T17:40:57Z,SCA,NA,221.7,0.80766667,6693333.33,8286666.67,3.86149584,5.02216066,1.35419483,NA,QC2598,2022-04-27,2022,CA,QC2598,CA2022
QC 2601,2022-04-27T17:48:26Z,SCA,NA,230.1,0.70033333,4e+06,5726666.67,3.90304709,4.99168975,1.31707541,NA,QC2601,2022-04-27,2022,CA,QC2601,CA2022
QC 2602,2022-04-27T17:50:20Z,SCA,NA,164.8,0.311,213333.333,483333.333,3.67036011,4.39889197,1.04997606,NA,QC2602,2022-04-27,2022,CA,QC2602,CA2022
QC 2606,2022-04-27T17:58:27Z,SCA,NA,247.5,0.659,2470000,3726666.67,3.9501385,5.02216066,1.27478153,NA,QC2606,2022-04-27,2022,CA,QC2606,CA2022
QC 2610,2022-04-27T18:06:42Z,SCA,NA,261.1,0.65666667,2050000,3200000,3.96121884,5.31301939,1.37540214,NA,QC2610,2022-04-27,2022,CA,QC2610,CA2022
QC 2705,2022-06-08T16:51:38Z,NCA,NA,210.6,0.734,5056666.67,6966666.67,3.67213115,5.1147541,1.26524888,NA,QC2705,2022-06-08,2022,CA,QC2705,CA2022
QC 2707,2022-06-08T16:55:14Z,NCA,NA,206.7,0.82533333,5186666.67,6260000,3.78142077,4.95628415,1.20817541,NA,QC2707,2022-06-08,2022,CA,QC2707,CA2022
QC 2708,2022-06-08T16:57:11Z,NCA,NA,241.3,0.893,5976666.67,6680000,3.81967213,5.06557377,1.28432155,NA,QC2708,2022-06-08,2022,CA,QC2708,CA2022
QC 2710,2022-06-08T17:01:13Z,NCA,NA,213.9,0.86533333,5873333.33,6773333.33,3.83060109,4.96174863,1.1967772,NA,QC2710,2022-06-08,2022,CA,QC2710,CA2022
QC 2714,2022-06-08T17:08:27Z,NCA,NA,209.9,0.90233333,7250000,8033333.33,3.90163934,4.98360656,1.273187,NA,QC2714,2022-06-08,2022,CA,QC2714,CA2022
QC 2716,2022-06-08T17:12:31Z,NCA,NA,219.9,0.84166667,2246666.67,2650000,3.70491803,4.81967213,1.26233075,NA,QC2716,2022-06-08,2022,CA,QC2716,CA2022
QC 2717,2022-06-08T17:15:11Z,NCA,NA,206.5,0.87133333,4590000,5263333.33,3.76502732,4.85245902,1.16663057,NA,QC2717,2022-06-08,2022,CA,QC2717,CA2022
QC 2720,2022-06-08T17:21:54Z,NCA,NA,163.7,0.81533333,3180000,3886666.67,3.51912568,4.78142077,1.13118912,NA,QC2720,2022-06-08,2022,CA,QC2720,CA2022
QC 2722,2022-06-08T17:25:45Z,NCA,NA,194.6,0.89333333,6276666.67,7026666.67,3.77595628,4.83060109,1.21864062,NA,QC2722,2022-06-08,2022,CA,QC2722,CA2022
QC 2733,2022-06-08T17:47:57Z,NCA,NA,199.3,0.861,8036666.67,9330000,3.59016393,4.9726776,1.31992869,NA,QC2733,2022-06-08,2022,CA,QC2733,CA2022
QC 2735,2022-06-08T17:51:58Z,NCA,NA,202.4,0.85833333,3393333.33,3766666.67,3.75409836,4.77595628,1.19925258,NA,QC2735,2022-06-08,2022,CA,QC2735,CA2022
QC 2743,2022-06-08T18:08:21Z,NCA,NA,175.7,0.80566667,4843333.33,5990000,3.66666667,4.49726776,1.08740455,NA,QC2743,2022-06-08,2022,CA,QC2743,CA2022
QC 2745,2022-06-08T18:12:22Z,NCA,NA,153.2,0.88866667,3210000,3613333.33,3.56284153,4.83060109,1.10100773,NA,QC2745,2022-06-08,2022,CA,QC2745,CA2022
QC 2748,2022-06-08T18:16:16Z,NCA,NA,196,0.85066667,3433333.33,4036666.67,3.72131148,4.90163934,1.10947,NA,QC2748,2022-06-08,2022,CA,QC2748,CA2022
QC 2749,2022-06-08T18:18:01Z,NCA,NA,148.6,0.714,5366666.67,7433333.33,3.71038251,4.80874317,1.11231064,NA,QC2749,2022-06-08,2022,CA,QC2749,CA2022
QC 2750,2022-06-08T18:20:08Z,NCA,NA,190.9,0.788,3440000,4146666.67,3.6557377,4.66120219,1.16385718,NA,QC2750,2022-06-08,2022,CA,QC2750,CA2022
QC 2751,2022-06-08T18:21:50Z,NCA,NA,161.6,0.23333333,621000,2606666.67,3.58469945,4.76502732,1.09825904,NA,QC2751,2022-06-08,2022,CA,QC2751,CA2022
QC 2753,2022-06-08T18:25:44Z,NCA,NA,189.3,0.92233333,4430000,4773333.33,3.54644809,4.59562842,1.17999707,NA,QC2753,2022-06-08,2022,CA,QC2753,CA2022
QC 2755,2022-06-08T18:29:51Z,NCA,NA,145.2,0.86266667,6670000,7643333.33,3.66120219,4.73224044,1.14495284,NA,QC2755,2022-06-08,2022,CA,QC2755,CA2022
QC 2756,2022-06-08T18:31:42Z,NCA,NA,193.3,0.87566667,6166666.67,7033333.33,3.6557377,5.02185792,1.20241867,NA,QC2756,2022-06-08,2022,CA,QC2756,CA2022
QC 2875,2022-09-07T13:45:14Z,NC,NA,207.5,0.674,3106666.67,4543333.33,3.44318182,4.56818182,1.2272135,NA,QC2875,2022-09-07,2022,NC,QC2875,NC2022
QC 2876,2022-09-07T13:47:12Z,NC,NA,197.8,0.73766667,5276666.67,7210000,3.56818182,4.59090909,1.17624949,NA,QC2876,2022-09-07,2022,NC,QC2876,NC2022
QC 2877,2022-09-07T13:49:11Z,NC,NA,246.2,0.655,3940000,6020000,3.57954545,4.63068182,1.18189702,NA,QC2877,2022-09-07,2022,NC,QC2877,NC2022
QC 2878,2022-09-21T11:38:11Z,GA,NA,242.6,0.772,5260000,6800000,3.9244186,4.93604651,1.26453077,NA,QC2878,2022-09-21,2022,GA,QC2878,GA2022
QC 2882,2022-09-21T11:48:20Z,GA,NA,276.5,0.78125,4945000,6270000,3.9127907,4.94767442,1.24729376,NA,QC2882,2022-09-21,2022,GA,QC2882,GA2022
QC 2885,2023-03-15T14:57:31Z,HI,NA,186,0.806,4005000,4955000,3.55080214,4.82887701,1.19268029,NA,QC2885,2023-03-15,2023,HI,QC2885,HI2023
QC 2890,2023-03-15T15:09:18Z,HI,NA,200.8,0.89133333,5896666.67,6596666.67,3.85561497,4.90374332,1.27243982,NA,QC2890,2023-03-15,2023,HI,QC2890,HI2023
QC 2893,2023-03-15T15:15:28Z,HI,NA,174.9,0.874,7426666.67,8500000,3.69518717,4.6631016,1.17055575,NA,QC2893,2023-03-15,2023,HI,QC2893,HI2023
QC 2895,2023-03-15T15:19:08Z,HI,NA,181.7,0.88866667,8356666.67,9316666.67,3.82352941,4.79144385,1.35282611,NA,QC2895,2023-03-15,2023,HI,QC2895,HI2023
QC 2898,2023-03-15T15:25:12Z,HI,NA,185.4,0.85533333,6873333.33,7993333.33,3.65775401,4.6684492,1.13915364,NA,QC2898,2023-03-15,2023,HI,QC2898,HI2023
QC 2899,2023-03-15T15:27:22Z,HI,NA,171.5,0.857,6463333.33,7510000,3.78609626,4.89839572,1.2934977,NA,QC2899,2023-03-15,2023,HI,QC2899,HI2023
QC 2901,2023-03-15T15:31:34Z,HI,NA,189.4,0.88366667,6060000,6806666.67,3.65240642,4.73796791,1.14451079,NA,QC2901,2023-03-15,2023,HI,QC2901,HI2023
QC 2902,2023-03-15T15:33:40Z,HI,NA,159.5,0.89933333,7130000,7920000,3.63101604,4.77005348,1.18134622,NA,QC2902,2023-03-15,2023,HI,QC2902,HI2023
QC 2903,2023-03-15T15:35:39Z,HI,NA,172.5,0.52166667,2853333.33,5503333.33,3.73796791,4.73262032,1.2409752,NA,QC2903,2023-03-15,2023,HI,QC2903,HI2023
QC 2906,2023-03-15T15:42:03Z,HI,NA,172.1,0.89233333,6290000,7070000,3.64171123,4.54545455,1.16999572,NA,QC2906,2023-03-15,2023,HI,QC2906,HI2023
QC 2908,2023-03-15T15:45:56Z,HI,NA,178.3,0.92233333,6283333.33,6840000,3.7540107,5.0855615,1.27009124,NA,QC2908,2023-03-15,2023,HI,QC2908,HI2023
QC 2910,2023-03-15T15:49:56Z,HI,NA,158.2,0.87833333,5956666.67,6720000,3.59893048,4.7540107,1.2409752,NA,QC2910,2023-03-15,2023,HI,QC2910,HI2023
QC 2912,2023-03-15T15:53:32Z,HI,NA,165.7,0.913,11293333.3,12366666.7,3.56684492,4.78074866,1.19268029,NA,QC2912,2023-03-15,2023,HI,QC2912,HI2023
QC 2918,2023-03-15T16:05:03Z,HI,NA,191.3,0.87866667,6826666.67,7693333.33,3.75935829,4.90909091,1.15515056,NA,QC2918,2023-03-15,2023,HI,QC2918,HI2023
QC 2921,2023-05-19T15:00:46Z,HI,NA,173.8,0.44816667,1917850,2649616.67,3.71779141,4.7791411,1.18118628,NA,QC2921,2023-05-19,2023,HI,QC2921,HI2023
QC 2923,2023-05-19T14:54:39Z,HI,NA,185.1,0.13925,56500,112600,3.71165644,4.97546012,1.10431834,NA,QC2923,2023-05-19,2023,HI,QC2923,HI2023
QC 2924,2023-05-19T15:07:09Z,HI,NA,162.5,0.5475,2519000,3236950,3.71779141,4.66257669,1.11013963,NA,QC2924,2023-05-19,2023,HI,QC2924,HI2023
QC 2925,2023-05-19T15:00:48Z,HI,NA,163.7,0.1255,12050,46225,3.67484663,4.78527607,1.12555138,NA,QC2925,2023-05-19,2023,HI,QC2925,HI2023
QC 2927,2023-05-19T15:08:59Z,HI,NA,163.9,0,0,0,3.60122699,4.79754601,1.21480776,NA,QC2927,2023-05-19,2023,HI,QC2927,HI2023
